movie_id,title,budget,original_language,overview,popularity,revenue,runtime,release_status,vote_average,vote_count,genre_id,genre_name,production_company_id,production_company_name,rn,release_year,profit,success
138832,We're the Millers,37000000,en,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,100.348805,269994119.0,110.0,Released,6.8,2972,35,Comedy,12,New Line Cinema,1,2013,232994119.0,1
79120,Weekend,8000,en,"After a drunken house party with his straight mates, Russell heads out to a gay club. Just before closing time he picks up Glen but what's expected to be just a one-night stand becomes something else, something special.",1.041254,469947.0,96.0,Released,7.4,163,18,Drama,1917,EM Media,1,2011,461947.0,1
13490,Welcome Home Roscoe Jenkins,35000000,en,"""Martin Lawrence leads an all-star cast, including Cedric the Entertainer, Mo'Nique, and Mike Epps, in the hit comedy """"Welcome Home Roscoe Jenkins."""" When a celebrated TV show host (Lawrence) returns to his hometown in the South, his family is there to remind him that going home is no vacation! It's one outrageous predicament after another when big-city attitude and small-town values collide in this hysterical comedy critics are praising for its """"over-the-top hilarity!"""" (Roger Moore, Orlando Sentinel).""",6.248273,43650785.0,114.0,Released,5.7,57,18,Drama,33,Universal Pictures,1,2008,8650785.0,0
9260,Welcome to Collinwood,1200000,en,"Five hapless inner-city low-lifes attempt to burgle a pawnbroker's safe, but end up being plagued by bad luck.",3.582733,0.0,86.0,Released,6.2,50,35,Comedy,129,Section Eight,1,2002,-1200000.0,0
16784,Welcome to Mooseport,30000000,en,"A US president (Gene Hackman) who has retired after two terms in office returns to his hometown of Mooseport, Maine and decides to run for Mayor against another local candidate (Ray Romano).",3.314094,14000000.0,110.0,Released,4.8,54,35,Comedy,306,Twentieth Century Fox Film Corporation,1,2004,-16000000.0,0
31007,Welcome to the Rileys,0,en,"Years after their teenage daughterÆs death, Lois and Doug Riley, an upstanding Indiana couple, are frozen by estranging grief. Doug escapes to New Orleans on a business trip. Compelled by urgencies he doesnÆt understand, he insinuates himself into the life of an underage hooker, becoming her platonic guardian.",6.085879,42145.0,110.0,Released,6.4,139,18,Drama,769,Destination Films,1,2010,42145.0,1
8265,Welcome to the Sticks,11000000,fr,"Although living a comfortable life in Salon-de-Provence, a charming town in the South of France, Julie has been feeling depressed for a while. To please her, Philippe Abrams, a post office administrator, her husband, tries to obtain a transfer to a seaside town, on the French Riviera, at any cost. The trouble is that he is caught red-handed while trying to scam an inspector. Philippe is immediately banished to the distant unheard of town of Bergues, in the Far North of France...",18.923181,53191886.0,106.0,Released,6.8,615,35,Comedy,310,Centre National de la CinTmatographie,1,2008,42191886.0,1
8942,Wendy and Lucy,200000,en,"Wendy, a near-penniless drifter, is traveling to Alaska in search of work, and her only companion is her dog, Lucy. Already perilously close to losing everything, Wendy hits a bigger bump in the road when her old car breaks down and she is arrested for shoplifting dog food. When she posts bail and returns to retrieve Lucy, she finds that the dog is gone, prompting a frantic search for her pet.",0.713906,0.0,80.0,Released,6.4,64,18,Drama,1360,Glass Eye Pix,1,2008,-200000.0,0
1725,West Side Story,6000000,en,"""In the slums of the upper West Side of Manhattan, New York, a gang of Polish-American teenagers called the Jets compete with a rival gang of recently immigrated Puerto Ricans, the Sharks, to """"own"""" the neighborhood streets. Tensions are high between the gangs but two kids, one from each rival gang, fall in love leading to tragedy.""",23.431117,43656822.0,152.0,Released,7.0,389,18,Drama,60,United Artists,1,1961,37656822.0,1
376010,Western Religion,0,en,"The year is 1879. Gunfighters from the far reaches of the globe descend on Religion, AZ to compete in a legendary poker tournament. Drawn by the gold prize, the players come to realize that in this game, their very souls are at stake.",0.58954,0.0,106.0,Released,0.0,0,37,Western,72018,3rd Partner Productions,1,2015,0.0,0
1088,Whale Rider,8000000,en,"On the east coast of New Zealand, the Whangara people believe their presence there dates back a thousand years or more to a single ancestor, Paikea, who escaped death when his canoe capsized by riding to shore on the back of a whale. From then on, Whangara chiefs, always the first-born, always male, have been considered Paikea's direct descendants. Pai, an 11-year-old girl in a patriarchal New Zealand tribe, believes she is destined to be the new chief. But her grandfather Koro is bound by tradition to pick a male leader. Pai loves Koro more than anyone in the world, but she must fight him and a thousand years of tradition to fulfill her destiny.",12.439495,41400000.0,101.0,Released,7.1,111,18,Drama,654,South Pacific Pictures,1,2003,33400000.0,1
12159,What Dreams May Come,85000000,en,"Chris Neilson dies to find himself in a heaven more amazing than he could have ever dreamed of. There is one thing missing: his wife. After he dies, his wife, Annie killed herself and went to hell. Chris decides to risk eternity in hades for the small chance that he will be able to bring her back to heaven.",21.891078,71485043.0,113.0,Released,6.8,577,14,Fantasy,1382,PolyGram Filmed Entertainment,1,1998,-13514957.0,0
9029,What Happens in Vegas,35000000,da,"During a wild vacation in Las Vegas, career woman Joy McNally and playboy Jack Fuller come to the sober realization that they have married each other after a night of drunken abandon. They are then compelled, for legal reasons, to live life as a couple for a limited period of time. At stake is a large amount of money.",38.100488,170000000.0,99.0,Released,5.8,923,35,Comedy,306,Twentieth Century Fox Film Corporation,1,2008,135000000.0,1
8944,What Just Happened,25000000,en,"During the course of an ordinary week in Hollywood, movie producer Ben (Robert De Niro) must navigate his way through shark-infested waters as he struggles to complete his latest projects. A demanding studio boss (Catherine Keener) demands extensive changes to a movie starring Sean Penn, while another chief won't greenlight a project unless star Bruce Willis shaves his beard. Meanwhile, Ben tries to reconcile with his wife and maintain a relationship with his young daughter.",8.31653,6673422.0,104.0,Released,5.2,127,18,Drama,846,2929 Productions,1,2008,-18326578.0,0
2655,What Lies Beneath,100000000,en,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.",15.835672,155464351.0,130.0,Released,6.3,488,18,Drama,27,DreamWorks SKG,1,2000,55464351.0,0
10416,What Planet Are You From?,60000000,en,"A highly-evolved planet, whose denizens feel no emotion and reproduce by cloning, plans to take over Earth from the inside by sending an operative, fashioned with a humming, mechanical penis, to impregnate an earthling and stay until the birth. The alien, Harold Anderson, goes to Phoenix as a banker and sets to work finding a mate. His approaches to women are inept, and the humming phallus doesn't help, but on the advice of a banking colleague, he cruises an AA meeting, meets Susan, and somehow convinces her to marry. The clock starts to tick: will she conceive, have a baby, and lose Harold (and the child) to his planet before he discovers emotion and starts to care?",2.275331,0.0,105.0,Released,5.4,37,18,Drama,5,Columbia Pictures,1,2000,-60000000.0,0
3981,What Women Want,70000000,en,"Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him.",31.39165,374111707.0,127.0,Released,6.1,992,35,Comedy,4,Paramount Pictures,1,2000,304111707.0,1
10735,What a Girl Wants,0,en,"An American girl, Daphne, heads to Europe in search of the father she's never met. But instead of finding a British version of her bohemian mother, she learns the love of her mom's life is an uptight politician. The only problem now is that her long-lost dad is engaged to a fiercely territorial social climber with a daughter who makes Daphne's life miserable.",7.057765,0.0,105.0,Released,5.8,368,35,Comedy,813,DiNovi Pictures,1,2003,0.0,0
8357,What the #$*! Do We (K)now!?,0,en,"Amanda (Marlee Maitlin) is a divorced woman who makes a living as a photographer. During the Fall of the year Amanda begins to see the world in new and different ways when she begins to question her role in life, her relationships with her career and men and what it all means. As the layers to her everyday experiences fall away insertions in the story with scientists, and philosophers and religious leaders impart information directly to an off-screen interviewer about academic issues, and Amanda begins to understand the basis to the quantum world beneath. During her epiphany as she considers the Great Questions raised by the host of inserted thinkers, Amanda slowly comprehends the various inspirations and begins to see the world in a new way.",7.288352,10000000.0,109.0,Released,5.8,34,99,Documentary,2453,Lord of the Wind,1,2004,10000000.0,1
76494,What to Expect When You're Expecting,40000000,en,"Challenges of impending parenthood turn the lives of five couples upside down. Two celebrities are unprepared for the surprise demands of pregnancy; hormones wreak havoc on a baby-crazy author, while her husband tries not to be outdone by his father, who's expecting twins with his young trophy wife; a photographer's husband isn't sure about his wife's adoption plans; a one-time hook-up results in a surprise pregnancy for rival food-truck owners.",27.009723,79700000.0,110.0,Released,5.8,594,18,Drama,1088,Alcon Entertainment,1,2012,39700000.0,0
1587,What's Eating Gilbert Grape,11000000,en,"Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.",33.282794,30000000.0,118.0,Released,7.5,919,18,Drama,4,Paramount Pictures,1,1993,19000000.0,1
15765,What's Love Got to Do with It,0,en,A film about the singer Tina Turner and how she rose to stardom with her abusive husband Ike Turner and how she gained the courage to break free.,7.921311,0.0,118.0,Released,6.9,72,18,Drama,9195,Touchstone Pictures,1,1993,0.0,0
63492,What's Your Number?,20000000,en,"Ally Darling (Anna Faris) is realizing she's a little lost in life. Her latest romance has just fizzled out, and she's just been fired from her marketing job. Then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. Determined to turn her life around and prove the article wrong, Ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends.",19.220789,30426096.0,106.0,Released,6.2,671,35,Comedy,508,Regency Enterprises,1,2011,10426096.0,0
14034,What's the Worst That Could Happen?,45000000,en,Thief Kevin Caffery attempts to rob from the home of rich businessman Max Fairbanks. But Fairbanks catches him and steals his cherished ring that his girlfriend gave him. Caffery is then bent on revenge and getting his ring back with the help of his partners.,7.185212,0.0,94.0,Released,5.1,66,28,Action,8411,Metro-Goldwyn-Mayer (MGM),1,2001,-45000000.0,0
16222,Whatever It Takes,15000000,en,"A nerdy teen, Ryan Woodman is smitten with the popular and gorgeous Ashley Grant, who apparently has no interest in him. Meanwhile, dim star athlete Chris Campbell has his eye on Ryan's brainy and beautiful friend, Maggie Carter. The two agree to help each other in their romantic quests, but, as they come closer to their goals, both Ryan and Chris suspect that they might be pursuing the wrong girls.",8.074807,9902115.0,94.0,Released,5.0,37,18,Drama,441,Columbia Pictures Corporation,1,2000,-5097885.0,0
19265,Whatever Works,15000000,en,"""Whatever Works explores the relationship between a crotchety misanthrope, Boris and a nanve, impressionable young runaway from the south, Melody. When Melody's uptight parents arrive in New York to rescue her, they are quickly drawn into wildly unexpected romantic entanglements. Everyone discovers that finding love is just a combination of lucky chance and appreciating the value of """"whatever works.""""""",21.857387,35097815.0,92.0,Released,6.8,350,35,Comedy,58,Sony Pictures Classics,1,2009,20097815.0,1
45791,When Did You Last See Your Father?,0,en,The story of a son's conflicting memories of his dying father.,1.939054,92.0,92.0,Released,6.9,13,18,Drama,2731,Intandem Films,1,2007,92.0,1
639,When Harry Met Sally...,16000000,en,"During their travels from Chicago to New York, Harry and Sally Will debate whether or not sex ruins a perfect relationship between a man and a woman. Eleven years and later, they're still no closer to finding the answer.",18.430419,92823546.0,96.0,Released,7.3,950,18,Drama,97,Castle Rock Entertainment,1,1989,76823546.0,1
10053,When a Stranger Calls,15000000,en,"Far away from the site of a gruesome murder, a teenager named Jill Johnson arrives at a luxurious home for a baby-sitting job. With the children fast asleep, she settles in for what she expects to be an ordinary evening. Soon, the ringing of a phone and the frightening words of a sadistic caller turn Jill's routine experience into a night of terror.",4.688212,66966987.0,87.0,Released,5.4,268,27,Horror,1302,Davis Entertainment,1,2006,51966987.0,1
11956,When the Cat's Away,0,fr,"When Chloe (Garance Clavel), a young Parisian, decides to take a long-overdue vacation, she has to find someone to look after Gris-Gris, her beloved cat. Everyone, including her gay male roommate, refuses to help her, but she finally makes an arrangement with the elderly Madame RenTe (RenTe Le Calm), who often watches over other peoples' cats and dogs. However, when Chloe comes back, Madame RenTe tells her that unfortunately the cat has been lost, and the unlucky owner goes on a search for her dear animal friend. While looking for the cat, she meets many colorful characters who populate the neighborhood.",1.410387,0.0,91.0,Released,6.1,16,35,Comedy,2756,Vertigo Productions,1,1996,0.0,0
232679,When the Game Stands Tall,15000000,en,A young coach turns a losing high school football program around to go undefeated for 12 consecutive seasons.,7.297757,30127963.0,115.0,Released,6.3,130,18,Drama,551,Mandalay Pictures,1,2014,15127963.0,1
50497,When the Lights Went Out,0,en,"Yorkshire, 1974, the Maynard family moves into their dream house. It's a dream that quickly descends into a panic stricken nightmare as the family discovers a horrifying truth, a truth that will make the history books. The house is already occupied by the most violent poltergeist ever documented, a poltergeist that will tear you from your bed as you sleep and drag you helplessly into the darkness.",2.805351,0.0,86.0,Released,5.8,49,18,Drama,1490,Kintop Pictures,1,2012,0.0,0
10564,Where the Heart Is,15000000,en,"""Novalee Nation is a 17-year-old Tennessee transient who has to grow up in a hurry when she's left pregnant and abandoned by her boyfriend on a roadside in Sequoyah, Okla., and takes refuge in the friendly aisles of Wal-Mart. In short order, some eccentric, kindly strangers """"adopt"""" Novalee and her infant daughter, helping them buck the odds and build a new life.""",6.857923,33771174.0,120.0,Released,6.9,155,18,Drama,306,Twentieth Century Fox Film Corporation,1,2000,18771174.0,1
9729,Where the Truth Lies,25000000,en,An ambitious reporter probes the reasons behind the sudden split of a 1950s comedy team.,4.051221,0.0,107.0,Released,5.9,66,18,Drama,805,Serendipity Point Films,1,2005,-25000000.0,0
16523,Where the Wild Things Are,100000000,en,"Max imagines running away from his mom and sailing to a far-off land where large talking beasts -- Ira, Carol, Douglas, the Bull, Judith and Alexander -- crown him as their king, play rumpus, build forts and discover secret hideaways.",31.586215,100086793.0,101.0,Released,6.4,572,14,Fantasy,79,Village Roadshow Pictures,1,2009,86793.0,0
252512,While We're Young,10000000,en,An uptight documentary filmmaker and his wife find their lives loosened up a bit after befriending a free-spirited younger couple.,19.263477,7587485.0,97.0,Released,5.8,383,18,Drama,258,Scott Rudin Productions,1,2015,-2412515.0,0
22798,Whip It,15000000,en,"In Bodeen, Texas, Land Of The Dragon, an indie-rock loving misfit finds a way of dealing with her small-town misery after she discovers a roller derby league in nearby Austin.",20.05902,16633035.0,111.0,Released,6.7,357,18,Drama,444,Dune Entertainment,1,2009,1633035.0,0
244786,Whiplash,3300000,en,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",192.528841,13092000.0,105.0,Released,8.3,4254,18,Drama,2266,Bold Films,1,2014,9792000.0,1
23531,Whipped,3000000,en,"""Three to one may sound like fairly good odds, but it depends on the game. When the """"one"""" is one very irresistible woman and the """"three"""" are three hopelessly smitten guys, the deck is pretty stacked. In the battle of the sexes, the first rule is to never underestimate the power of a woman.""",2.144354,0.0,82.0,Released,3.1,11,35,Comedy,48357,Hi-Rez Films,1,2000,-3000000.0,0
12153,White Chicks,37000000,en,"Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. As punishment, they are forced to escort a pair of socialites to the Hamptons, where they're going to be used as bait for a kidnapper. But when the girls realize the FBI's plan, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from African-American men into a pair of blonde, white women.",28.703007,113086475.0,109.0,Released,6.3,679,35,Comedy,5,Columbia Pictures,1,2004,76086475.0,1
12227,White Fang,14000000,en,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,13.13724,34793160.0,107.0,Released,6.5,135,12,Adventure,2,Walt Disney Pictures,1,1991,20793160.0,1
117251,White House Down,150000000,en,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service of protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.",39.004588,205366737.0,131.0,Released,6.4,1891,18,Drama,5,Columbia Pictures,1,2013,55366737.0,0
11804,White Noise,10000000,en,"An architect's desire to speak with his wife from beyond the grave using EVP (Electronic Voice Phenomenon), becomes an obsession with supernatural repercussions.",14.447723,91196419.0,101.0,Released,5.6,261,18,Drama,33,Universal Pictures,1,2005,81196419.0,1
7006,White Noise 2: The Light,0,en,"A man's family brought back from the verge of death, he then discovers he can identify people who are about to die.",6.814247,0.0,99.0,Released,5.6,80,14,Fantasy,1063,Brightlight Pictures,1,2007,0.0,0
10994,White Oleander,0,en,A teenager journeys through a series of foster homes after her mother goes to prison for committing a crime of passion.,9.423866,0.0,109.0,Released,7.2,108,18,Drama,254,Pandora Filmproduktion,1,2002,0.0,0
10534,White Squall,38000000,en,Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.,10.047579,10300000.0,129.0,Released,6.3,86,18,Drama,915,Hollywood Pictures,1,1996,-27700000.0,0
22787,Whiteout,40000000,en,"The only U.S. Marshal assigned to Antarctica, Carrie Stetko will soon leave the harsh environment behind for good û in three days, the sun will set and the Amundsen-Scott Research Station will shut down for the long winter. When a body is discovered out on the open ice, Carrie's investigation into the continent's first homicide plunges her deep into a mystery that may cost her her own life.",14.818718,12206028.0,101.0,Released,5.3,220,28,Action,694,StudioCanal,1,2009,-27793972.0,0
13508,Who Killed the Electric Car?,1000000,en,"In 1996, electric cars began to appear on roads all over California. They were quiet and fast, produced no exhaust, and ran without gasoline... Ten years later, these cars were destroyed.",5.323184,1678874.0,92.0,Released,7.2,59,99,Documentary,3241,Electric Entertainment,1,2006,678874.0,0
15581,Who's Your Caddy?,0,en,"""When """"street smart"""" rapper Christopher """"C-Note"""" Hawkins (Big Boi) applies for a membership to all-white Carolina Pines Country Club, the establishment's proprietors are hardly ready to oblige him.""",2.881239,0.0,93.0,Released,3.8,18,35,Comedy,308,The Weinstein Company,1,2007,0.0,0
35688,Why Did I Get Married Too?,20000000,en,Four couples reunite for their annual vacation in order to socialize and to spend time analyzing their marriages. Their intimate week in the Bahamas is disrupted by the arrival of an ex-husband determined to win back his recently remarried wife.,2.986286,60072596.0,121.0,Released,6.1,29,35,Comedy,35,Lions Gate Films,1,2010,40072596.0,1
17202,Why Did I Get Married?,15000000,en,"The film is about the difficulty of maintaining a solid relationship in modern times. Eight married college friends plus one other non-friend (all of whom have achieved middle to upper class economic status) go to Colorado for their annual week-long reunion, but the mood shifts when one couple's infidelity comes to light. Secrets are revealed and each couple begins to question their own marriage",2.005111,55184721.0,113.0,Released,6.1,33,18,Drama,35,Lions Gate Films,1,2007,40184721.0,1
280391,Why I Did (Not) Eat My Father,0,fr,"Based on the novel 'Evolution Man' by Roy Lewis, this tells the story about the first man - young Edward - to descend from apes. Edward is ejected by his tribe, but is very resourceful. He learns to walk, discovers fire, manages to hunt - and we follow him as he evolves. He has a generous nature, and search for true humanity - a world where we don't eat our fathers.",5.794466,0.0,100.0,Released,5.3,125,12,Adventure,4959,PathT Films,1,2015,0.0,0
256740,Wicked Blood,3500000,en,"""Hannah and Amber Baker are trapped in a dark Southern underworld of violence, drugs and bikers. Both live in fear of their """"Uncle Frank"""" Stinson, the ruthless leader of a crime organization.""",3.158056,0.0,92.0,Released,5.3,37,18,Drama,7720,NAZZ Productions,1,2014,-3500000.0,0
11208,Wicker Park,30000000,en,"Matthew, a young advertising executive in Chicago, puts his life and a business trip to China on hold when he thinks he sees Lisa, the love of his life who left him without a word two years earlier, walking out of a restaurant one day.",9.301562,13001257.0,114.0,Released,6.7,157,18,Drama,126,Lakeshore Entertainment,1,2004,-16998743.0,0
228970,Wild,15000000,en,A woman with a tragic past decides to start her new life by hiking for one thousand miles on the Pacific Crest Trail.,42.952942,52501541.0,115.0,Released,7.0,951,18,Drama,43,Fox Searchlight Pictures,1,2014,37501541.0,1
265208,Wild Card,30000000,en,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last playà and it's all or nothing.",48.0343,0.0,92.0,Released,5.4,656,18,Drama,972,Current Entertainment,1,2015,-30000000.0,0
37842,Wild Grass,0,fr,"Marguerite loses her wallet, and it's found by Georges, a seemingly happy head of family. As he looks through the wallet and examines the photos of Marguerite, he finds he's fascinated with her and her life, and soon his curiosity about her becomes an obsession.",1.866443,0.0,104.0,Released,5.8,22,18,Drama,83,France 2 CinTma,1,2009,0.0,0
11199,Wild Hogs,0,en,"Restless and ready for adventure, four suburban bikers leave the safety of their subdivision and head out on the open road. But complications ensue when they cross paths with an intimidating band of New Mexico bikers known as the Del Fuegos.",31.719463,253625427.0,100.0,Released,5.6,648,12,Adventure,6354,Wild Hogs Productions,1,2007,253625427.0,1
44147,Wild Target,8000000,en,"Victor Maynard is a middle-aged, solitary assassin, who lives to please his formidable mother, despite his own peerless reputation for lethal efficiency. His professional routine is interrupted when he finds himself drawn to one of his intended victims, Rose. He spares her life, unexpectedly acquiring in the process a young apprentice, Tony. Believing Victor to be a private detective, his two new companions tag along, while he attempts to thwart the murderous attentions of his unhappy client",10.791954,3453043.0,98.0,Released,6.4,215,28,Action,707,Matador Pictures,1,2010,-4546957.0,0
617,Wild Things,20000000,en,"When teen-socialite Kelly Van Ryan (Richards) and troubled bad girl Suzie Toller (Campbell) accuse guidance counselor Sam Lombardo (Dillon) of rape, he's suspended by the school, rejected by the town, and fighting to get his life back. One cop (Bacon) suspects conspiracy, but nothing is what it seems...",25.041992,67200000.0,108.0,Released,6.3,444,18,Drama,5,Columbia Pictures,1,1998,47200000.0,1
8487,Wild Wild West,170000000,en,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,40.748915,222104681.0,106.0,Released,5.1,1020,12,Adventure,2507,"Todman, Simon, LeMasters Productions",1,1999,52104681.0,0
10929,Willard,22000000,en,"Desperate for companionship, the repressed Willard befriends a group of rats that inhabit his late father's deteriorating mansion. In these furry creatures, Willard finds temporary refuge from daily abuse at the hands of his bedridden mother and his father's old partner, Frank. Soon it becomes clear that the brood of rodents is ready and willing to exact a vicious, deadly revenge on anyone who dares to bully their sensitive new master.",1.322528,0.0,100.0,Released,5.8,82,27,Horror,12,New Line Cinema,1,2003,-22000000.0,0
252,Willy Wonka & the Chocolate Factory,3000000,en,Eccentric candy man Willy Wonka prompts a worldwide frenzy when he announces that golden tickets hidden inside five of his delicious candy bars will admit their lucky holders into his top-secret confectionary. But does Wonka have an agenda hidden amid a world of Oompa Loompas and chocolate rivers?,23.981601,4000000.0,100.0,Released,7.4,798,14,Fantasy,4,Paramount Pictures,1,1971,1000000.0,0
11823,Wimbledon,31000000,en,"A pro tennis player has lost his ambition and has fallen in rank to 119. Fortunately for him, he meets a young player on the women's circuit who helps him recapture his focus for Wimbledon.",16.736734,41512007.0,98.0,Released,6.0,293,35,Comedy,33,Universal Pictures,1,2004,10512007.0,0
13476,Win a Date with Tad Hamilton!,17000000,en,"A small-town girl wins a date with a Hollywood star through a contest. When the date goes better than expected, a love triangle forms between the girl, the celebrity, and the girl's best friend.",7.701041,16980098.0,95.0,Released,5.5,160,35,Comedy,27,DreamWorks SKG,1,2004,-19902.0,0
343409,Windsor Drive,0,en,"River Miller, a mentally unstable actor haunted by the past, moves to Hollywood to start his life over, only to find his inner demons are inescapable.",0.504251,0.0,90.0,Released,2.0,1,53,Thriller,54946,Absinthe Productions,1,2015,0.0,0
12100,Windtalkers,115000000,en,"""Joe Enders is a gung-ho Marine assigned to protect a """"windtalker"""" - one of several Navajo Indians who were used to relay messages during World War II because their spoken language was indecipherable to Japanese code breakers.""",18.714197,77628265.0,134.0,Released,5.8,341,18,Drama,2812,Lion Rock Productions,1,2002,-37371735.0,0
10350,Wing Commander,30000000,en,"""The Hollywood version of the popular video game series """"Wing Commander"""". Unlike other video games to feature film transitions, series creator Chris Roberts was heavily involved in the film's creation. This is the story of Christopher Blair and Todd """"Maniac"""" Marshall as they arrive at the Tiger Claw and are soon forced to stop a Kilrathi fleet heading towards Earth.""",5.259585,0.0,100.0,Released,4.0,72,28,Action,19944,"Carousel Picture Company, The",1,1999,-30000000.0,0
11516,Winged Migration,35866397,fr,"The cameras of Jacques Perrin fly with migratory birds: geese, storks, cranes. The film begins with spring in North America and the migration to the Arctic; the flight is a community event for each species. Once in the Arctic, it's family time: courtship, nests, eggs, fledglings, and first flight. Chicks must soon fly south. Bad weather, hunters, and pollution take their toll. Then, the cameras go",3.75074,20217080.0,98.0,Released,7.0,49,99,Documentary,208,Bac Films,1,2001,-15649317.0,0
51162,Winnie the Pooh,30000000,en,"""During an ordinary day in Hundred Acre Wood, Winnie the Pooh sets out to find some honey. Misinterpreting a note from Christopher Robin, Pooh convinces Tigger, Rabbit, Piglet, Owl, Kanga, Roo, and Eeyore that their young friend has been captured by a creature named """"Backson"""" and they set out to save him.""",19.143721,14460000.0,63.0,Released,6.8,258,16,Animation,2,Walt Disney Pictures,1,2011,-15540000.0,0
14256,Winter Passing,3500000,en,"Actress Reese Holden has been offered a small fortune by a book editor if she can secure for publication the love letters that her father, a reclusive novelist, wrote to her mother, who has since passed away. Returning to Michigan, Reese finds that an ex-grad student and a would-be musician have moved in with her father, who cares more about his new friends than he does about his own health and well-being.",3.643608,113783.0,98.0,Released,6.7,28,18,Drama,2448,Yari Film Group,1,2006,-3386217.0,0
16564,Winter in Wartime,4000000,nl,"During World War II in the freezing Netherlands winter of 1944/1945 the western Netherlands are in the grip of a famine.  Many people move east to provide for their families. Fourteen year old Michiel can't wait to join the Dutch resistance, to the dismay of his father, who, as mayor, works to prevent escalations in the village.",5.013575,530048.0,103.0,Released,6.8,66,18,Drama,11301,Max TV,1,2008,-3469952.0,0
39013,Winter's Bone,2000000,en,"17 year-old Ree Dolly sets out to track down her father, who put their house up for his bail bond and then disappeared. If she fails, Ree and her family will be turned out into the Ozark woods. Challenging her outlaw kin's code of silence and risking her life, Ree hacks through the lies, evasions and threats offered up by her relatives and begins to piece together the truth.",20.834883,13831503.0,100.0,Released,6.8,565,18,Drama,10039,Anonymous Content,1,2010,11831503.0,1
137321,Winter's Tale,60000000,en,"A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her.",22.736038,30800231.0,118.0,Released,6.0,487,14,Fantasy,79,Village Roadshow Pictures,1,2014,-29199769.0,0
231576,Wish I Was Here,5500000,en,"Aidan Bloom, a struggling actor, father and husband, is 35 years old and still trying to find a purpose for his life. He and his wife are barely getting by financially and Aidan passes his time by fantasizing about being the great futuristic Space-Knight he'd always dreamed he'd be as a little kid. When his ailing father can no longer afford to pay for private school for his two kids and the only available public school is on its last legs, Aidan reluctantly agrees to attempt to home-school them. Through teaching them about life his way, Aidan gradually discovers some of the parts of himself he couldn't find.",15.015271,5483299.0,120.0,Released,6.4,300,18,Drama,215,Double Feature Films,1,2014,-16701.0,0
22256,Without Limits,25000000,en,"The film follows the life of famous 1970s runner Steve Prefontaine from his youth days in Oregon to the University of Oregon where he worked with the legendary coach Bill Bowerman, later to Olympics in Munich and his early death at 24 in a car crash.",3.849873,777423.0,117.0,Released,6.2,19,18,Drama,44,Cruise/Wagner Productions,1,1998,-24222577.0,0
10762,Without a Paddle,19000000,en,"Three friends, whose lives have been drifting apart, reunite for the funeral of a fourth childhood friend. When looking through their childhood belongings, they discover a trunk which contained details on a quest their friend was attempting. It revealed that he was hot on the trail of the $200,000 that went missing with airplane hijacker D.B. Cooper in 1971. They decide to continue his journey, but do not understand the dangers they will soon encounter.",8.584398,69631118.0,95.0,Released,5.3,214,12,Adventure,4,Paramount Pictures,1,2004,50631118.0,1
15365,Witless Protection,0,en,The story centers on a small-town sheriff who witnesses what he believes is a kidnapping and rushes to rescue a woman. The kidnappers turn out to be FBI agents assigned to protect her and deliver her to a big Enron-type corruption trial in Chicago but are later found to be on the take and are villains who are bent on killing her,1.82184,0.0,97.0,Released,4.0,26,12,Adventure,5122,Parallel Films,1,2008,0.0,0
